id,name,category,review_count,address,rating,rating_count,phone_number,url,appointment,delivery,package,wifi,pet,parking,nursery,smokingroom,fordisabled,operation_time,latitude,longitude
256,놀부부대찌개,"찌개,전골",2,경기 수원시 장안구 서부로2135번길 13,1.0,2.0,031-291-1238,https://place.map.kakao.com/19197657,Y,Y,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2990999480117,126.971228873829
257,화원루,중국요리,57,경기 수원시 장안구 서부로2126번길 17 1층,2.9,20.0,031-298-8365,https://place.map.kakao.com/764374529,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2980374691195,126.972855322199
258,국수나무 수원율전점,국수,4,경기 수원시 장안구 서부로2123번길 10 1층,3.9,9.0,031-296-1002,https://place.map.kakao.com/15242753,N,Y,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.298365578925,126.970763004712
259,이층식당,한식,12,경기 수원시 장안구 서부로2126번길 29 2층,5.0,5.0,031-292-4832,https://place.map.kakao.com/1220046164,N,N,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}}",37.2979898892488,126.973228436968
260,만복국수집 수원성균관대점,국수,1,경기 수원시 장안구 화산로233번길 10 대복빌딩 1층 103호,0.0,0.0,031-293-0313,https://place.map.kakao.com/1355280158,N,N,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""18:00"", ""종료시간"": ""04:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""18:00"", ""종료시간"": ""04:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""18:00"", ""종료시간"": ""04:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""18:00"", ""종료시간"": ""04:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""18:00"", ""종료시간"": ""04:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""18:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2994110942296,126.970570069888
261,핵밥 수원성균관대점,한식,865,경기 수원시 장안구 서부로 2128 3층,1.9,18.0,,https://place.map.kakao.com/83246451,N,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": ""20:30""}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": ""20:30""}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": ""20:30""}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": ""20:30""}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": ""20:30""}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": ""20:30""}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": ""20:30""}}",37.2982452750621,126.971813660873
262,봉구스밥버거 성대2호점,주먹밥,5,경기 수원시 장안구 서부로2126번길 30 1층,4.0,4.0,031-291-0153,https://place.map.kakao.com/19330963,Y,Y,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""09:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""09:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""09:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""09:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""09:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""09:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2977795976611,126.973274641039
263,스마일왕돈까스,"돈까스,우동",0,경기 수원시 장안구 화산로259번길 37 1층 103호,3.5,6.0,,https://place.map.kakao.com/179517302,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2984552123719,126.967904830283
264,본도시락 수원성균관대점,도시락,5,경기 수원시 장안구 서부로2126번길 30 1층,3.6,5.0,031-296-4282,https://place.map.kakao.com/1901169229,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""09:00"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""09:00"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""09:00"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""09:00"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""09:00"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""09:00"", ""종료시간"": ""15:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2977795976611,126.973274641039
265,썬더치킨 수원성균관대점,치킨,8,경기 수원시 장안구 율전로 102-5 1층,4.3,12.0,031-292-5554,https://place.map.kakao.com/7985724,N,Y,N,N,N,Y,N,N,N,"{""월요일"": {""시작시간"": ""15:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""15:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""15:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""15:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""15:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""15:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""15:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2981808082402,126.969115148837
267,하진옛날통닭 천천점,치킨,6,경기 수원시 장안구 만석로19번길 11-3 태영프라자 1층 102호,3.0,2.0,031-269-8921,https://place.map.kakao.com/1886842368,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""12:30"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""12:30"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""12:30"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""12:30"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""12:30"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""12:30"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""12:30"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.29559989946,126.983686064382
269,탕화쿵푸마라탕 성대점,중국요리,13,경기 수원시 장안구 서부로2105번길 12 1층,5.0,2.0,010-5591-3678,https://place.map.kakao.com/1808018815,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2968686021973,126.96971254252
270,메가MGC커피 수원상률초점,커피전문점,5,경기 수원시 장안구 덕영대로425번길 44 1층,5.0,2.0,031-271-6678,https://place.map.kakao.com/1049809557,N,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""08:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""08:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""08:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""08:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""08:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""08:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""08:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.3030057574602,126.970123696985
